GENE	sample0_1	sample	sample10	sample50	sample500
AIMP2	0.0	0.0	0.0	0.0	0.0
AIPL1	0.0	0.0	0.0	0.0	0.0
AIP	12.215399999999999	122.154	1221.54	6107.7	61077.0
AIRE	2.26462	22.6462	226.462	1132.31	11323.1
AJAP1	0.0	0.0	0.0	0.0	0.0
AK1	1.04412	10.4412	104.412	522.0600000000001	5220.6
AK2	5.97017	59.7017	597.017	2985.085	29850.850000000002
AK4	0.0	0.0	0.0	0.0	0.0
AK3	0.0	0.0	0.0	0.0	0.0
AK5	1.42822	14.2822	142.822	714.11	7141.099999999999
AK7	0.0	0.0	0.0	0.0	0.0
AKAP10	0.0	0.0	0.0	0.0	0.0
AKAP11	2.03688	20.3688	203.688	1018.44	10184.4
AKAP12	0.0	0.0	0.0	0.0	0.0
AKAP13	8.101248599	81.01248599	810.1248599	4050.6242995000002	40506.242995
AKAP14	0.0	0.0	0.0	0.0	0.0
AKAP1	1.8067900000000001	18.0679	180.67900000000003	903.3950000000001	9033.95
AKAP2	0.0	0.0	0.0	0.0	0.0
AKAP3	0.0	0.0	0.0	0.0	0.0
AKAP4	0.0	0.0	0.0	0.0	0.0
AKAP5	0.0	0.0	0.0	0.0	0.0
AKAP6	0.0	0.0	0.0	0.0	0.0
AKAP7	0.0	0.0	0.0	0.0	0.0
AKAP8L	2.24736	22.4736	224.73600000000002	1123.68	11236.800000000001
AKAP8	0.7122689999999999	7.1226899999999995	71.2269	356.1345	3561.345
AKAP9	3.9314420247	39.314420247	393.14420247	1965.7210123500001	19657.2101235
AK9	0.35789	3.5789	35.789	178.945	1789.45
AKIRIN1	0.90747	9.0747	90.747	453.735	4537.35
AKIRIN2	1.23885	12.3885	123.885	619.4250000000001	6194.25
AKNAD1	0.0	0.0	0.0	0.0	0.0
AKNA	21.434259555	214.34259555	2143.4259555	10717.1297775	107171.297775
AKR1A1	10.65017	106.5017	1065.017	5325.085	53250.85
AKR1B10	0.0	0.0	0.0	0.0	0.0
AKR1B15	0.0	0.0	0.0	0.0	0.0
AKR1B1	15.894499999999999	158.945	1589.4499999999998	7947.25	79472.5
AKR1C1	0.0	0.0	0.0	0.0	0.0
AKR1C2	0.0	0.0	0.0	0.0	0.0
AKR1C3	0.0	0.0	0.0	0.0	0.0
AKR1C4	0.0	0.0	0.0	0.0	0.0
AKR1C8P	0.0	0.0	0.0	0.0	0.0
AKR1D1	0.0	0.0	0.0	0.0	0.0
AKR1E2	0.0	0.0	0.0	0.0	0.0
AKR7A2	5.45497	54.5497	545.4970000000001	2727.485	27274.850000000002
AKR7A3	0.0	0.0	0.0	0.0	0.0
AKT1S1	2.71992	27.1992	271.992	1359.96	13599.6
AKT1	16.32285	163.2285	1632.2849999999999	8161.425	81614.25
AKT2	6.987017	69.87017	698.7017000000001	3493.5085	34935.085
AKT3	0.0	0.0	0.0	0.0	0.0
AKTIP	6.4851133928	64.851133928	648.5113392799999	3242.5566964	32425.566963999998
ALAD	5.827640000000001	58.2764	582.764	2913.82	29138.2
ALAS1	5.2354199999999995	52.3542	523.542	2617.71	26177.1
ALAS2	0.0	0.0	0.0	0.0	0.0
ALB	0.0	0.0	0.0	0.0	0.0
ALCAM	0.0	0.0	0.0	0.0	0.0
ALDH16A1	5.2035800000000005	52.0358	520.3580000000001	2601.79	26017.9
ALDH18A1	0.0	0.0	0.0	0.0	0.0
ALDH1A1	2.3204500202447003	23.204500202447	232.04500202447002	1160.22501012235	11602.2501012235
ALDH1A2	0.0	0.0	0.0	0.0	0.0
ALDH1A3	0.0	0.0	0.0	0.0	0.0
ALDH1B1	0.9856170000000001	9.85617	98.5617	492.80850000000004	4928.085
ALDH1L1	0.0	0.0	0.0	0.0	0.0
ALDH1L2	0.0	0.0	0.0	0.0	0.0
ALDH2	15.29638	152.9638	1529.638	7648.19	76481.9
ALDH3A1	0.0	0.0	0.0	0.0	0.0
ALDH3A2	1.43377	14.3377	143.377	716.885	7168.85
ALDH3B1	6.9299599999999995	69.2996	692.996	3464.98	34649.799999999996
ALDH3B2	0.0	0.0	0.0	0.0	0.0
ALDH4A1	0.9952580000000001	9.952580000000001	99.5258	497.6290000000001	4976.290000000001
ALDH5A1	0.447782694	4.47782694	44.7782694	223.891347	2238.91347
ALDH6A1	2.3791	23.791	237.91	1189.55	11895.5
ALDH7A1	0.0	0.0	0.0	0.0	0.0
ALDH8A1	0.0	0.0	0.0	0.0	0.0
ALDH9A1	4.8349400000000005	48.3494	483.494	2417.4700000000003	24174.7
ALDOA	89.98989999999999	899.8989999999999	8998.989999999998	44994.95	449949.49999999994
ALDOB	0.0	0.0	0.0	0.0	0.0
ALDOC	0.0	0.0	0.0	0.0	0.0
ALG10B	0.4634286406	4.634286406	46.342864060000004	231.7143203	2317.143203
ALG10	0.0	0.0	0.0	0.0	0.0
ALG11	0.0	0.0	0.0	0.0	0.0
ALG12	0.0	0.0	0.0	0.0	0.0
ALG13	2.534946	25.34946	253.4946	1267.473	12674.73
ALG14	2.42678	24.2678	242.678	1213.39	12133.900000000001
ALG1L2	0.0	0.0	0.0	0.0	0.0
ALG1L	0.0	0.0	0.0	0.0	0.0
ALG1	1.168018	11.68018	116.8018	584.009	5840.09
ALG2	0.0	0.0	0.0	0.0	0.0
ALG3	1.9411999999999998	19.412	194.12	970.5999999999999	9706.0
ALG5	2.26756	22.6756	226.756	1133.78	11337.8
ALG6	1.37196	13.7196	137.196	685.98	6859.8
ALG8	4.3585800455785	43.585800455785	435.85800455785	2179.29002278925	21792.9002278925
ALG9	0.7393048299999999	7.393048299999999	73.930483	369.65241499999996	3696.5241499999997
ALKBH1	0.0	0.0	0.0	0.0	0.0
ALKBH2	0.0	0.0	0.0	0.0	0.0
ALKBH3	0.0	0.0	0.0	0.0	0.0
ALKBH4	0.0	0.0	0.0	0.0	0.0
ALKBH5	6.70801	67.0801	670.801	3354.005	33540.05
ALKBH6	2.50087	25.0087	250.08700000000002	1250.435	12504.35
ALKBH7	6.880280000000001	68.8028	688.028	3440.1400000000003	34401.4
ALKBH8	0.642541	6.42541	64.25410000000001	321.2705	3212.705
ALK	0.0	0.0	0.0	0.0	0.0
ALLC	0.0	0.0	0.0	0.0	0.0
ALMS1P1	0.0	0.0	0.0	0.0	0.0
ALMS1	0.1748488604	1.748488604	17.48488604	87.4244302	874.2443020000001
ALOX12B	0.0	0.0	0.0	0.0	0.0
ALOX12P2	0.0	0.0	0.0	0.0	0.0
ALOX12	0.0	0.0	0.0	0.0	0.0
ALOX15B	0.9458880000000001	9.45888	94.5888	472.944	4729.4400000000005
ALOX15	0.0	0.0	0.0	0.0	0.0
ALOX5AP	6.0812	60.812	608.12	3040.6	30406.0
ALOX5	19.31860145	193.1860145	1931.860145	9659.300725	96593.00725
ALOXE3	0.0	0.0	0.0	0.0	0.0
ALPI	0.0	0.0	0.0	0.0	0.0
ALPK1	2.18723	21.8723	218.72299999999998	1093.615	10936.15
ALPK2	0.0	0.0	0.0	0.0	0.0
ALPK3	0.0	0.0	0.0	0.0	0.0
ALPL	0.0	0.0	0.0	0.0	0.0
ALPPL2	0.0	0.0	0.0	0.0	0.0
ALPP	0.0	0.0	0.0	0.0	0.0
ALS2CL	2.6550000000000002	26.55	265.5	1327.5	13275.0
ALS2CR11	0.0	0.0	0.0	0.0	0.0
ALS2CR12	1.23058	12.3058	123.05799999999999	615.29	6152.9
TMEM237	0.0	0.0	0.0	0.0	0.0
CARF	1.3856016591	13.856016591	138.56016591	692.80082955	6928.0082955
ALS2	0.48502199999999995	4.850219999999999	48.502199999999995	242.51099999999997	2425.1099999999997
ALX1	0.0	0.0	0.0	0.0	0.0
ALX3	0.0	0.0	0.0	0.0	0.0
ALX4	0.0	0.0	0.0	0.0	0.0
SLC35G5	0.0	0.0	0.0	0.0	0.0
SLC35G6	0.0	0.0	0.0	0.0	0.0
SLC35G3	0.0	0.0	0.0	0.0	0.0
AMACR	3.29042	32.9042	329.04200000000003	1645.21	16452.100000000002
AMBN	0.0	0.0	0.0	0.0	0.0
AMBP	0.0	0.0	0.0	0.0	0.0
AMBRA1	0.46621184406900007	4.6621184406900005	46.62118440690001	233.10592203450003	2331.059220345
AMD1	3.7934357529000002	37.934357529	379.34357529000005	1896.7178764500002	18967.1787645
AMDHD1	0.0	0.0	0.0	0.0	0.0
AMDHD2	3.28066	32.8066	328.06600000000003	1640.3300000000002	16403.300000000003
AMELX	0.0	0.0	0.0	0.0	0.0
AMELY	0.0	0.0	0.0	0.0	0.0
AMFR	5.34778	53.4778	534.778	2673.8900000000003	26738.9
AMHR2	0.0	0.0	0.0	0.0	0.0
AMH	0.0	0.0	0.0	0.0	0.0
JAML	42.5483151876	425.48315187599997	4254.83151876	21274.1575938	212741.575938
AMIGO1	0.951585	9.51585	95.1585	475.7925	4757.925
AMIGO2	0.0	0.0	0.0	0.0	0.0
AMIGO3	0.0	0.0	0.0	0.0	0.0
AMMECR1L	0.9835973800000002	9.835973800000001	98.35973800000002	491.7986900000001	4917.986900000001
AMMECR1	0.42871200872846	4.2871200872846	42.871200872845996	214.35600436423	2143.5600436423
AMN1	2.49522	24.9522	249.52200000000002	1247.6100000000001	12476.1
AMN	0.0	0.0	0.0	0.0	0.0
AMOTL1	0.0	0.0	0.0	0.0	0.0
AMOTL2	0.0	0.0	0.0	0.0	0.0
AMOT	0.0	0.0	0.0	0.0	0.0
AMPD1	0.0	0.0	0.0	0.0	0.0
AMPD2	11.87392	118.7392	1187.392	5936.96	59369.6
AMPD3	2.1113731000000002	21.113731	211.13731	1055.6865500000001	10556.8655
AMPH	0.0	0.0	0.0	0.0	0.0
AMTN	0.0	0.0	0.0	0.0	0.0
AMT	0.0	0.0	0.0	0.0	0.0
AMY1A	0.0	0.0	0.0	0.0	0.0
AMY2A	0.0	0.0	0.0	0.0	0.0
AMY2B	0.0	0.0	0.0	0.0	0.0
AMZ1	0.0	0.0	0.0	0.0	0.0
AMZ2P1	0.612643	6.12643	61.2643	306.3215	3063.215
AMZ2	4.81884	48.1884	481.884	2409.42	24094.2
ANAPC10	0.0	0.0	0.0	0.0	0.0
ANAPC11	13.539643061000001	135.39643061	1353.9643061000002	6769.8215305	67698.215305
ANAPC13	2.08384	20.8384	208.38400000000001	1041.92	10419.2
ANAPC16	5.38645	53.8645	538.645	2693.225	26932.25
ANAPC1	4.10064	41.0064	410.06399999999996	2050.32	20503.2
ANAPC2	11.12275	111.2275	1112.275	5561.375	55613.75
ANAPC4	10.673680000000001	106.7368	1067.368	5336.84	53368.4
ANAPC5	14.899674	148.99674	1489.9674	7449.8369999999995	74498.37
ANAPC7	2.28862	22.8862	228.862	1144.31	11443.099999999999
ANGEL1	1.67424	16.7424	167.424	837.12	8371.2
ANGEL2	1.18209	11.8209	118.209	591.045	5910.45
ANGPT1	0.0	0.0	0.0	0.0	0.0
ANGPT2	0.0	0.0	0.0	0.0	0.0
ANGPT4	0.0	0.0	0.0	0.0	0.0
ANGPTL1	0.0	0.0	0.0	0.0	0.0
ANGPTL2	0.0	0.0	0.0	0.0	0.0
ANGPTL3	0.0	0.0	0.0	0.0	0.0
ANGPTL4	0.0	0.0	0.0	0.0	0.0
ANGPTL5	0.0	0.0	0.0	0.0	0.0
ANGPTL6	0.0	0.0	0.0	0.0	0.0
ANGPTL7	0.0	0.0	0.0	0.0	0.0
ANG	0.0	0.0	0.0	0.0	0.0
ANK1	0.0	0.0	0.0	0.0	0.0
ANK2	0.0	0.0	0.0	0.0	0.0
ANK3	0.0	0.0	0.0	0.0	0.0
ANKAR	0.558079	5.58079	55.807900000000004	279.03950000000003	2790.395
ANKDD1A	2.57954	25.7954	257.954	1289.77	12897.7
ANKFN1	0.0	0.0	0.0	0.0	0.0
ANKFY1	6.27508876793	62.7508876793	627.508876793	3137.544383965	31375.44383965
ANKHD1-EIF4EBP3	8.476709999999999e-06	8.476709999999999e-05	0.0008476709999999999	0.004238354999999999	0.04238354999999999
ANKHD1	8.551445	85.51445	855.1445	4275.7225	42757.225
ANKH	1.9210189320000002	19.21018932	192.1018932	960.5094660000001	9605.09466
ANKIB1	2.20012	22.0012	220.012	1100.06	11000.6
ANKK1	0.0	0.0	0.0	0.0	0.0
ANKLE1	2.16046	21.6046	216.04600000000002	1080.23	10802.300000000001
ANKLE2	6.674724160945	66.74724160945	667.4724160945	3337.3620804725	33373.620804725004
ANKMY1	4.613334	46.133340000000004	461.33340000000004	2306.6670000000004	23066.670000000002
ANKMY2	1.87972	18.7972	187.972	939.86	9398.6
ANKRA2	5.87516	58.7516	587.5160000000001	2937.5800000000004	29375.800000000003
ANKRD10	7.502	75.02	750.1999999999999	3751.0	37510.0
ANKRD11	6.505843425	65.05843425	650.5843425	3252.9217125000005	32529.217125000003
ANKRD12	5.656333000000001	56.56333000000001	565.6333000000001	2828.1665000000003	28281.665000000005
ANKRD13A	9.5382	95.382	953.82	4769.1	47691.0
ANKRD13B	0.0	0.0	0.0	0.0	0.0
ANKRD13C	0.40067699999999995	4.0067699999999995	40.067699999999995	200.33849999999998	2003.3849999999998
ANKRD13D	34.781007	347.81007	3478.1007	17390.5035	173905.035
ANKRD16	0.0	0.0	0.0	0.0	0.0
ANKRD17	2.08784	20.8784	208.784	1043.92	10439.199999999999
ANKRD1	0.0	0.0	0.0	0.0	0.0
ANKRD20A3	0.0	0.0	0.0	0.0	0.0
ANKRD20A4	2.00999	20.0999	200.99900000000002	1004.9950000000001	10049.95
ANKRD22	0.0	0.0	0.0	0.0	0.0
ANKRD23	1.09206	10.9206	109.206	546.03	5460.3
ANKRD24	0.0	0.0	0.0	0.0	0.0
ANKRD26	0.76677	7.6677	76.67699999999999	383.385	3833.85
ANKRD27	0.51351	5.1351	51.351000000000006	256.755	2567.55
ANKRD28	0.0	0.0	0.0	0.0	0.0
ANKRD29	0.0	0.0	0.0	0.0	0.0
ANKRD2	0.0	0.0	0.0	0.0	0.0
ANKRD30A	0.0	0.0	0.0	0.0	0.0
ANKRD30B	0.0	0.0	0.0	0.0	0.0
ANKRD31	0.0	0.0	0.0	0.0	0.0
SLF1	0.0	0.0	0.0	0.0	0.0
ANKRD33	0.0	0.0	0.0	0.0	0.0
ANKRD34A	0.0	0.0	0.0	0.0	0.0
ANKRD34B	0.0	0.0	0.0	0.0	0.0
ANKRD34C	0.0	0.0	0.0	0.0	0.0
ANKRD35	0.0	0.0	0.0	0.0	0.0
ANKRD36BP1	5.79876	57.9876	579.876	2899.38	28993.8
ANKRD36B	1.265585	12.65585	126.5585	632.7924999999999	6327.924999999999
ANKRD36	5.188975	51.88975	518.8975	2594.4875	25944.875
ANKRD37	0.0	0.0	0.0	0.0	0.0
ANKRD39	0.0	0.0	0.0	0.0	0.0
ANKRD40	5.49624	54.9624	549.624	2748.12	27481.2
ANKRD42	0.0	0.0	0.0	0.0	0.0
SOWAHA	0.0	0.0	0.0	0.0	0.0
ANKRD44	8.73851	87.3851	873.8509999999999	4369.255	43692.549999999996
ANKRD45	2.6138500000000002	26.1385	261.385	1306.925	13069.25
ANKRD46	0.0	0.0	0.0	0.0	0.0
ANKRD49	3.78007	37.8007	378.007	1890.0349999999999	18900.35
ANKRD50	0.8713560000000001	8.713560000000001	87.13560000000001	435.67800000000005	4356.780000000001
ANKRD52	2.33943	23.3943	233.943	1169.7150000000001	11697.150000000001
ANKRD53	0.0	0.0	0.0	0.0	0.0
ANKRD54	1.165423	11.65423	116.5423	582.7115	5827.115
ANKRD55	0.0	0.0	0.0	0.0	0.0
SOWAHB	0.0	0.0	0.0	0.0	0.0
SOWAHC	0.0	0.0	0.0	0.0	0.0
SOWAHD	3.06475	30.6475	306.475	1532.375	15323.75
ANKEF1	0.612473634524	6.1247363452400005	61.24736345240001	306.23681726200005	3062.36817262
ANKRD6	0.0	0.0	0.0	0.0	0.0
ANKRD7	0.0	0.0	0.0	0.0	0.0
ANKRD9	0.0	0.0	0.0	0.0	0.0
ANKS1A	11.323412051960698	113.23412051960699	1132.34120519607	5661.706025980349	56617.0602598035
ANKS1B	0.0	0.0	0.0	0.0	0.0
ANKS3	0.0	0.0	0.0	0.0	0.0
ANKS4B	0.0	0.0	0.0	0.0	0.0
ANKS6	0.0	0.0	0.0	0.0	0.0
ANKZF1	14.684198446	146.84198446	1468.4198446	7342.099222999999	73420.99222999999
ANLN	0.0	0.0	0.0	0.0	0.0
ANO10	1.09639	10.9639	109.63900000000001	548.195	5481.950000000001
ANO1	0.0	0.0	0.0	0.0	0.0
ANO2	0.0	0.0	0.0	0.0	0.0
ANO3	0.0	0.0	0.0	0.0	0.0
ANO4	0.0	0.0	0.0	0.0	0.0
ANO5	0.0	0.0	0.0	0.0	0.0
ANO6	1.9299686469000001	19.299686469	192.99686469	964.98432345	9649.8432345
ANO7	0.0	0.0	0.0	0.0	0.0
ANO8	0.48459699999999994	4.8459699999999994	48.4597	242.29849999999996	2422.9849999999997
ANO9	5.481949999999999	54.8195	548.1949999999999	2740.975	27409.75
ANP32A	6.67834	66.7834	667.8340000000001	3339.17	33391.7
ANP32B	30.125700000000002	301.257	3012.57	15062.85	150628.5
ANP32D	0.0	0.0	0.0	0.0	0.0
ANP32E	3.7043500000000003	37.0435	370.435	1852.1750000000002	18521.75
ANPEP	11.995700000000001	119.95700000000001	1199.5700000000002	5997.85	59978.50000000001
ANTXR1	0.0	0.0	0.0	0.0	0.0
ANTXR2	3.5918289999999997	35.91829	359.1829	1795.9144999999999	17959.145
ANTXRL	0.0	0.0	0.0	0.0	0.0
ZFAND4	0.0	0.0	0.0	0.0	0.0
ANXA10	0.0	0.0	0.0	0.0	0.0
ANXA11	11.4485046564	114.485046564	1144.85046564	5724.2523282	57242.523282
ANXA13	0.0	0.0	0.0	0.0	0.0
ANXA1	35.293	352.93	3529.3	17646.5	176465.0
ANXA2	34.5745	345.745	3457.45	17287.25	172872.5
ANXA3	0.0	0.0	0.0	0.0	0.0
ANXA4	4.43613	44.3613	443.613	2218.065	22180.65
ANXA5	28.789569999999998	287.8957	2878.957	14394.784999999998	143947.84999999998
ANXA6	21.564426950700003	215.64426950700002	2156.4426950700004	10782.213475350001	107822.13475350001
ANXA7	6.660880000000001	66.6088	666.088	3330.44	33304.4
ANXA8L1	0.0	0.0	0.0	0.0	0.0
ANXA8	0.0	0.0	0.0	0.0	0.0
ANXA9	5.27131	52.7131	527.131	2635.6549999999997	26356.55
AOAH	24.7922	247.922	2479.22	12396.1	123961.0
AOC2	0.0	0.0	0.0	0.0	0.0
AOC3	0.0	0.0	0.0	0.0	0.0
AOX1	0.0	0.0	0.0	0.0	0.0
AP1AR	0.0	0.0	0.0	0.0	0.0
AP1B1	5.617643005919001	56.176430059190004	561.7643005919	2808.8215029595003	28088.215029595
AP1G1	3.30473	33.0473	330.473	1652.365	16523.65
AP1G2	14.54983	145.4983	1454.983	7274.915	72749.15
AP1M1	6.47246	64.7246	647.246	3236.2299999999996	32362.3
AP1M2	0.0	0.0	0.0	0.0	0.0
AP1S1	0.0	0.0	0.0	0.0	0.0
AP1S2	15.5298	155.298	1552.98	7764.9	77649.0
AP1S3	0.0	0.0	0.0	0.0	0.0
AP2A1	14.723210788421003	147.23210788421002	1472.3210788421002	7361.605394210501	73616.053942105
AP2A2	7.143600000000001	71.436	714.3600000000001	3571.8	35718.0
AP2B1	5.34124	53.4124	534.124	2670.62	26706.2
AP2M1	19.79288	197.9288	1979.288	9896.44	98964.4
AP2S1	14.033600000000002	140.336	1403.3600000000001	7016.800000000001	70168.0
AP3B1	1.72831	17.2831	172.83100000000002	864.1550000000001	8641.550000000001
AP3B2	0.0	0.0	0.0	0.0	0.0
AP3D1	8.5708	85.708	857.0799999999999	4285.4	42854.0
AP3M1	3.1570900247029	31.570900247028998	315.70900247029	1578.54501235145	15785.4501235145
AP3M2	0.678825	6.78825	67.8825	339.41249999999997	3394.125
AP3S1	2.1403000000000003	21.403000000000002	214.03000000000003	1070.15	10701.500000000002
AP3S2	1.1976040190717	11.976040190717	119.76040190717	598.8020095358501	5988.0200953585
AP4B1	1.66628	16.6628	166.62800000000001	833.14	8331.4
AP4E1	1.9243122933199999	19.2431229332	192.431229332	962.1561466599999	9621.5614666
AP4M1	1.6034700000000002	16.0347	160.347	801.735	8017.35
AP4S1	0.0	0.0	0.0	0.0	0.0
APAF1	3.1347572149019	31.347572149018998	313.47572149019	1567.3786074509499	15673.786074509499
APBA1	0.687097	6.87097	68.7097	343.5485	3435.4849999999997
APBA2	6.94628	69.4628	694.628	3473.14	34731.4
APBA3	3.2973399999999997	32.9734	329.734	1648.6699999999998	16486.7
APBB1IP	7.238519999999999	72.3852	723.852	3619.2599999999998	36192.6
APBB1	11.2698783	112.698783	1126.98783	5634.93915	56349.391500000005
APBB2	0.0	0.0	0.0	0.0	0.0
APBB3	6.841741999999999	68.41741999999999	684.1741999999999	3420.8709999999996	34208.71
APC2	0.0	0.0	0.0	0.0	0.0
APCDD1L	0.0	0.0	0.0	0.0	0.0
APCDD1	0.0	0.0	0.0	0.0	0.0
APCS	0.0	0.0	0.0	0.0	0.0
APC	0.9995749999999999	9.99575	99.9575	499.78749999999997	4997.875
APEH	5.92904	59.2904	592.904	2964.52	29645.2
APEX1	17.3613	173.613	1736.13	8680.65	86806.5
APEX2	3.62519	36.2519	362.519	1812.595	18125.95
APH1A	10.63160216236	106.31602162360001	1063.160216236	5315.80108118	53158.010811800006
APH1B	0.563769	5.63769	56.3769	281.8845	2818.8450000000003
API5	6.747377447098001	67.47377447098	674.7377447098	3373.6887235490003	33736.88723549
APIP	3.9766199999999996	39.7662	397.662	1988.31	19883.1
APITD1	1.72609	17.2609	172.60899999999998	863.045	8630.449999999999
APLF	0.0	0.0	0.0	0.0	0.0
APLNR	0.0	0.0	0.0	0.0	0.0
APLN	0.0	0.0	0.0	0.0	0.0
APLP1	0.0	0.0	0.0	0.0	0.0
APLP2	29.067922389999996	290.67922389999995	2906.7922389999994	14533.961194999998	145339.61195
APOA1BP	0.0	0.0	0.0	0.0	0.0
APOA1	0.0	0.0	0.0	0.0	0.0
APOA2	0.0	0.0	0.0	0.0	0.0
APOA4	0.0	0.0	0.0	0.0	0.0
APOA5	0.0	0.0	0.0	0.0	0.0
APOBR	12.27166	122.7166	1227.166	6135.83	61358.3
APOBEC1	0.0	0.0	0.0	0.0	0.0
APOBEC2	0.0	0.0	0.0	0.0	0.0
APOBEC3A	14.219299999999999	142.19299999999998	1421.9299999999998	7109.65	71096.49999999999
APOBEC3B	1.78891	17.8891	178.891	894.4549999999999	8944.55
APOBEC3C	11.5029	115.029	1150.29	5751.45	57514.5
APOBEC3D	3.07014	30.7014	307.014	1535.07	15350.699999999999
APOBEC3F	4.49381	44.9381	449.381	2246.9049999999997	22469.05
APOBEC3G	8.81119	88.1119	881.119	4405.595	44055.950000000004
APOBEC3H	0.0	0.0	0.0	0.0	0.0
APOBEC4	0.0	0.0	0.0	0.0	0.0
APOB	0.0	0.0	0.0	0.0	0.0
APOC1P1	0.0	0.0	0.0	0.0	0.0
APOC1	0.0	0.0	0.0	0.0	0.0
APOC4-APOC2	0.0	0.0	0.0	0.0	0.0
APOC3	0.0	0.0	0.0	0.0	0.0
APOC4	0.0	0.0	0.0	0.0	0.0
APOD	0.0	0.0	0.0	0.0	0.0
APOE	0.0	0.0	0.0	0.0	0.0
APOF	0.0	0.0	0.0	0.0	0.0
APOH	0.0	0.0	0.0	0.0	0.0
APOL1	2.64325	26.4325	264.325	1321.625	13216.25
APOL2	12.156204614790001	121.5620461479	1215.6204614790001	6078.102307395	60781.023073950004
APOL3	14.403899999999998	144.039	1440.3899999999999	7201.949999999999	72019.5
APOL4	0.71875	7.1875	71.875	359.375	3593.75
APOL5	0.0	0.0	0.0	0.0	0.0
APOL6	5.73609	57.3609	573.609	2868.045	28680.45
APOLD1	0.0	0.0	0.0	0.0	0.0
APOM	0.0	0.0	0.0	0.0	0.0
APOOL	0.7463989999999999	7.463989999999999	74.63989999999998	373.19949999999994	3731.9949999999994
APOO	0.0	0.0	0.0	0.0	0.0
APPBP2	0.70969335204	7.0969335203999995	70.96933520399999	354.84667601999996	3548.4667602
APPL1	0.400831	4.00831	40.0831	200.41549999999998	2004.155
APPL2	4.60264	46.0264	460.264	2301.32	23013.2
APP	4.66586	46.6586	466.586	2332.93	23329.3
APRT	26.833	268.33	2683.2999999999997	13416.5	134165.0
APTX	0.0	0.0	0.0	0.0	0.0
AQP10	0.0	0.0	0.0	0.0	0.0
AQP11	0.0	0.0	0.0	0.0	0.0
AQP12A	0.0	0.0	0.0	0.0	0.0
AQP12B	0.0	0.0	0.0	0.0	0.0
AQP1	0.0	0.0	0.0	0.0	0.0
AQP2	0.0	0.0	0.0	0.0	0.0
AQP3	1.5187000000000002	15.187000000000001	151.87	759.35	7593.500000000001
AQP4	0.0	0.0	0.0	0.0	0.0
AQP5	0.0	0.0	0.0	0.0	0.0
AQP6	1.00888	10.0888	100.888	504.44000000000005	5044.400000000001
AQP7	0.0	0.0	0.0	0.0	0.0
AQP8	0.0	0.0	0.0	0.0	0.0
AQP9	2.66127	26.6127	266.127	1330.635	13306.35
LVRN	0.0	0.0	0.0	0.0	0.0
AQR	0.8967030000000001	8.967030000000001	89.67030000000001	448.35150000000004	4483.515
ARAF	8.27303	82.7303	827.303	4136.515	41365.15
ARAP1	20.466110199048	204.66110199048	2046.6110199048	10233.055099524001	102330.55099524
ARAP2	4.188250999999999	41.882509999999996	418.82509999999996	2094.1254999999996	20941.254999999997
ARAP3	2.025466	20.25466	202.5466	1012.7330000000001	10127.33
ARCN1	9.967070271370002	99.67070271370001	996.7070271370001	4983.535135685001	49835.351356850006
ARC	0.0	0.0	0.0	0.0	0.0
AREG	0.0	0.0	0.0	0.0	0.0
ARF1	30.69448	306.9448	3069.448	15347.24	153472.4
ARF3	4.56543	45.6543	456.543	2282.715	22827.149999999998
ARF4	5.5559830701	55.559830701	555.59830701	2777.99153505	27779.915350500003
ARF5	18.5996	185.99599999999998	1859.9599999999998	9299.8	92997.99999999999
ARF6	13.414600000000002	134.14600000000002	1341.46	6707.300000000001	67073.00000000001
ARFGAP1	4.9520762	49.520762	495.20761999999996	2476.0380999999998	24760.380999999998
ARFGAP2	19.516210772	195.16210772	1951.6210772	9758.105386	97581.05386
ARFGAP3	2.39785	23.9785	239.785	1198.925	11989.25
ARFGEF1	6.757446	67.57446	675.7446	3378.723	33787.23
ARFGEF2	1.6476250000000001	16.47625	164.7625	823.8125	8238.125
ARFIP1	1.9510100000000001	19.5101	195.101	975.5050000000001	9755.050000000001
ARFIP2	7.8021199999999995	78.0212	780.212	3901.0599999999995	39010.6
ARFRP1	4.611611	46.11611	461.1611	2305.8055	23058.055
ARG1	3.3991308487920002	33.99130848792	339.9130848792	1699.565424396	16995.65424396
ARG2	1.3565200000000002	13.5652	135.65200000000002	678.26	6782.6
ARGFX	0.46582300000000004	4.6582300000000005	46.582300000000004	232.91150000000002	2329.1150000000002
ARGLU1	33.1957	331.957	3319.5699999999997	16597.85	165978.5
ARHGAP10	1.8288499999999999	18.2885	182.885	914.425	9144.25
ARHGAP11A	0.0	0.0	0.0	0.0	0.0
ARHGAP11B	0.0	0.0	0.0	0.0	0.0
ARHGAP12	2.9701	29.701	297.01	1485.05	14850.5
ARHGAP15	5.48707	54.8707	548.707	2743.535	27435.35
ARHGAP17	8.64208	86.4208	864.208	4321.04	43210.4
ARHGAP18	0.685345	6.85345	68.5345	342.67249999999996	3426.725
ARHGAP19	0.0	0.0	0.0	0.0	0.0
ARHGAP1	8.04909	80.4909	804.909	4024.5449999999996	40245.45
ARHGAP20	0.0	0.0	0.0	0.0	0.0
ARHGAP21	0.842169	8.42169	84.2169	421.0845	4210.845
ARHGAP22	0.894262	8.94262	89.4262	447.131	4471.3099999999995
ARHGAP23	0.0	0.0	0.0	0.0	0.0
